Date;Text;likes;retweets;replys
2019-12-02;jetzt gibt es 3 szenarien groko gespräche mit ergebnis es geht weiter. groko gespräche ohne ergebnis das ende. oder worst case gespräche keine echten veränderungen täuschung der mitglieder und weiter in der groko. dann wäre die spd sehr geschwächt. ;162;18;56
2019-12-02;jetzt tritt auch noch herr grau von fridaysforhubraum bei hartaberfair auf. er baut am 1000 ps auto sic. hauptsache der motor brummt. er vertritt würdig die vielleicht unsinnigste bewegung deutschlands.;2589;126;354
2019-12-02;der klimaforscher von storch redet bei hartaberfair den klimaschutz in deutschland klein mit einer unverantwortlichen reduktion unserer bedeutung. wenn ein so reiches land mit viel ausstoß sich verweigert werden die armen länder zu recht erstmal ihre wirtschaft fossil aufbauen;858;75;213
2019-12-02;heute abend 2215 uhr werde ich auf phönix tv den zunehmenden egoismus die vereinzelung und den konsumismus in unserer gesellschaft kritisieren. und vorschläge machen was die spd dagegen tun sollte. ;244;38;135
2019-12-02;diejenigen die als mitarbeiter eine firma wertvoll machen zahlen alle höhere erbschaftssteuer als der erbe der keinerlei beitrag dazu geleistet hat. ein weiteres cdu unrecht. mit einer cdu regierung wird das immer so bleiben. um leistung geht es nicht ;243;48;47
2019-12-02;borjansesken wollen besseren klimaschutz und gerechtere steuern. darauf kommt es an. ohne standhafte spd kommt beides niemals. wir werden keine grüne alleinregierung je sehen auch wenn davon viele berliner journalisten träumen. ;248;26;45
2019-12-01;beim klimapaket muss die spd mehr erreichen. mit den bisherigen beschlüssen werden windkraftausbau und investitionen abgewürgt. die klimaziele würden nicht erreicht. dabei darf es nicht bleiben.  ;147;16;37
2019-12-01;mir ist es ein persönliches anliegen  zu danken für seine besonders faire kandidatur. obwohl ich seine meinung nicht teile zur groko war er aber immer bereit jedes argument ernsthaft zu durchdenken. er bleibt für die spd unverzichtbar ist ein echter sozialdemokrat;416;19;34
2019-12-01;die mangelhafte solidarität zum neuen spd duo von schröder zeigt daß er vor der demokratie in der spd keinen respekt hat. es ist genau dieses ewige nachkarten der verlierer was uns am meisten geschadet hat. ich hoffe er bleibt weiter vorbild für keinen ;4622;397;727
2019-12-01;die wahl von eskennowabo stellt auf jeden fall eine chance für eine neue spd klimapolitik dar. mit dem vorliegenden klimapaket besonders dem abwürgen der windenergie und den mangelhaften investitionen in die infrastruktur kann die spd nicht glaubhaft in der groko bleiben.;682;46;51
2019-11-30; beim klimaschutz ist die richtung gar nichts weil sie eine selbstverständlichkeit ist. die geschwindigkeit ist nicht das wichtigste sie ist alles. und in der hinsicht hat die groko bisher versagt ;5;0;1
2019-11-30;saskia esken umd nowabo haben gewonnen. eine sensation! herzlichen glückwunsch den beiden. jetzt gilt es zusammenzuhalten. die beiden verdienen die unterstützung von uns allen. eine wichtiger neubeginn wird nur möglich wenn alle ein team bleiben. eine spaltung darf nicht sein;2615;128;183
2019-11-30;einsamkeit wird ein immer größeres problem. es verstärkt die risiken für krebs demenz schlaganfälle und depressionen gleichzeitig. es wächst in unserer gesellschaft der einzelnen und des konsums wie ein krebs. nur gemeinwohlpolitik kann dagegen helfen  ;143;17;28
2019-11-29;forsa analyse zeigt afd wähler sind so nationalistisch wie die npd wähler. dazu paßt daß die afd immer mehr wie die npd agiert. keiner mit anstand und verstand kann eine solche partei wählen. wir sollten aufhören uns illusionen über afd wähler zu machen ;3103;496;649
2019-11-29;fridaysforfuture muss weitermachen. deutschland hat 4 höchsten kohlestromanteil in eu. 7 der 10 dreckigsten kohlekraftwerke in deutschland. höchster strompreis. jetzt will cdu weiteres steinkohlekraftwerk. wir werden mit den vorliegenden gesetzen klimaziele niemals erreichen ;410;96;106
2019-11-28;es ist tatsächlich die beste und eloquenteste kritik an facebook und zuckerberg in klarer harter sprache ohne jede polemik. facebook entwickelt sich zunehmend zu einem instrument von ideologen und ignoranten. es zerstört somit die werte von demokratie und aufklärung. ;336;56;30
2019-11-27;jetzt ist der bundestag schon auf dem niveau möglicher kopf ab gesten angekommen. die verrohung und entwürdigung des parlamentes durch die polemik und hetze der afd macht angst. nur sachliche klare harte kritik helfen. nicht auf gleiches niveau sinken! ;1109;112;417
2019-11-27;die unterschiede zwischen union und uns werden in der generaldebatte deutlich klar bei rüstungs und verteidigungspolitik. merkel und akk wollen höhere ausgaben und robuste mandate. rolf mützenich trägt die haltung der spd fraktion vor wir gehen da auf keinen fall mit.;72;10;28
2019-11-27;gaulands rede zum klima ist voller polemik. wir müssten uns in zukunft am guten gewissen erwärmen. seine lösung klima lasse sich nur durch atomkraft und geburtenkontrolle in afrika lösen. klimaaktivisten werden als staatsfeinde diffamiert. leider denken das viele in der cdu auch ;209;33;66
2019-11-27;ein steinkohlebergwerk neu in betrieb zu nehmen während windkraftausbau abgewürgt wird ist absurd. wer mit umweltbewußtsein noch cdu wählen kann ist mir völlig rätselhaft. mit laschets flacher begründung müßten wir zahlreiche neue kohlekraftwerke bauen ;613;102;80
2019-11-26;kinder sind nicht das eigentum selbst der besten eltern und haben eigene grundrechte. zusätzlich brauchen sie auch eine kindergrundsicherung. was nützen den kindern rechte wenn sie in armut ihre talente und hoffnung verlieren? kinderarmut muss ganz enden ;331;46;64
2019-11-25;eine frauenquote in vorständen wäre richtig. wir sollten aber auch im bundestag mit gutem beispiel voran gehen und den bundestag zur hälfte mit frauen besetzen. das sollte mit einer deutlichen verkleinerung des bundestags kombiniert werden.  ;312;31;141
2019-11-25;das ist die vielleicht methodisch bisher beste studie die erneut zeigt dass der ausstoß von autofeinstaub alzheimer demenz bei frauen über 70 lj beschleunigt. das thema ist derzeit aus den medien heraus das risiko wirkt aber weiter. abgasfilter fehlen ;115;21;48
2019-11-24;curio wäre wahrscheinlich der gefährlichste afd vorsitzende überhaupt. er ist ein gnadenloser hetzer im bundestag der seine reden wie eine waffe einsetzt. ein profi der manipulation der dann eine noch größere bühne für seinen hass gegen ausländer bekäme ;1060;177;668
2019-11-24;wer sich so wie wendt jetzt äussert beweist dass er nicht den charakter für dieses amt gehabt hätte. er beseitigt selbst die letzten zweifel. ein zweiter maaßen bleibt uns erspart. ;557;43;35
2019-11-23;katja kipping hat recht. die linke darf nicht in daueropposition gegen die spd stur feststecken. deutschland braucht eine linksgrüne regierung. sonst gibt es weder eine wirksame energiewende noch mehr gerechtigkeit. schwarzgrün wäre weiterer stillstand ;990;117;318
2019-11-23;trotz der hohen preise fehlen gerade in deutschland häufig nicht lieferbare arzneimittel. wir brauchen bei der preisfindung neue instrumente. dazu steht nichts im koalitionsvertrag. die freiräume wären also da für bessere regeln. ;94;18;29
2019-11-23;leverkusen und köln die karnevalssaison beginnt. die scherze auf kosten der spd und ninas und meiner kandidatur grad schon mit kölsch runtergespült...  jetzt gleich ist endlich die cdu dran. die bieten diesmal auch ne menge stoff... ;160;3;44
2019-11-23;schon seit jahren ist der cdu die gesundheit unserer kinder weniger wichtig als die tabakwerbung der konzerne. das c in der cdu ist eine farce wenn man sich so verhält. was ist christlich daran die eigenen kinder an die tabakindustrie zu opfern? ;706;124;128
2019-11-23;krkarrenbauer hat alle aufgefordert keine personalfragen zu stellen. um dann selbst das so geschaffene vakuum voll zu füllen. im schutze eines erbetenen waffenstillstands greift sie dann mit der vertrauensfrage voll an. das ist schwach unwiederholbar ;74;11;28
2019-11-22;für ein solches auto wird man sich in wenigen jahren schämen müssen. es ist eine kulturleistung des menschen diese umweltzerstörerische protzerei zu überwinden.  ;2859;300;809
2019-11-22;eine parodie. merz ist illoyal zu akk. der cdu geht es nie um inhalte sondern immer nur um das kanzleramt. das parteiprogramm könnte heißen wir wollen kanzler egal wie und mit wem. ;378;27;75
2019-11-22;lohnt tatsächlich sehenswert. der entscheidende punkt aber ist ob moderates wachstum aus entropiegründen nicht möglich ist auf dauer. das stellen wichtige umweltphysiker in frage. auf jeden fall treibt das jetzige wachstum in die umweltkatastrophe ohne lebensqualität zu bringen ;23;2;3
2019-11-22;studie zeigt altmaiers abstandsregel führt zum einbruch der windenergie. 46 weniger fläche nettoverlust von anlagen verfehlen des klimaziels. kein wähler der echtes interesse am klimaschutz hat darf noch cdu wählen. rezo hat recht cdu ist stillstand ;463;64;106
2019-11-22;günther hätte in seiner cdu dafür sorgen müssen daß der unwirksame co2 preis von 10 nicht beschlossen wird. trotzdem hat er recht 40 wäre der wirksame preis. dazu muss eine klimaprämie für alle kommen so daß der preis sozial gerecht ist. ;61;5;24
2019-11-21;jetzt legt von stetten bei lanz noch nach indem er behauptet die vereinbarte grundrente komme gar nicht. ist das ein betrug der nur bis zum parteitag der spd gelten soll? was für eine haltung ist das denn?;119;14;30
2019-11-21;von stetten von der cdu deutet gerade bei lanz an dass er sich vorstellen kann dass merz mit den stimmen der union der fdp und der afd gewählt werden könnte. in einer minderheitsregierung wäre dann der unionskanzler von der afd gewählt. unglaublich wo die union jetzt steht;2286;279;259
2019-11-21;die aktion bringt es auf den punkt. es kann nicht christlich sein unseren kindern eine komplett zerstörte umwelt zu hinterlassen damit man selbst so lange wie noch geht bequem und im wohlstand leben kann. ;532;46;104
2019-11-21;deutschland gibt nur etwa 50 für pflege im vergleich zu den niederlanden oder skandinavien aus. der eigenanteil ist schon jetzt zu hoch bis 2.500  pro monat. wir müssen endlich auch beamte und privatversicherte an pflegebürgerversicherung beteiligen. ;242;46;50
2019-11-21;lieferprobleme bei medikamenten  lauterbach fordert produktion von wirkstoffen in europa ;101;8;18
2019-11-21;wir können uns nicht auf die produktion in indien oder china alleine verlassen wenn medikamente lebenswichtig und unersetzbar sind. zu häufig fällt die lieferung aus. eine produktion in europa wäre kontrollierbar und zuverlässig. ;76;5;17
2019-11-20;hallam relativiert das größte verbrechen der menschheit und hat sich nie klar zum primat von demokratie und gewaltfreiheit bekannt. er schadete dem klimaschutz schon lange. trotzdem darf seine irre haltung jetzt nicht gegen klimaaktivisten genutzt werden ;131;9;50
2019-11-20;nur preiswerte kleine elektroautos helfen dem klima. elektrosuv oder teslas mit megabatterien sind ökologischer unsinn. daher sollte der staat für den e.go das billigelektroauto die 6.000 euro prämie ganz übernehmen. dann würde der wagen beispielhaft ;976;167;467
2019-11-20;ich kannte fritz von weizsäcker und wir haben uns sehr geschätzt trotz unterschiedlicher positionen im gesundheitssystem. der feige mord hinterläßt uns alle ärmer sein beitrag für unsere gesellschaft war groß. mein beileid für die ganze familie. ;219;18;21
2019-11-19;zahlreiche herzeingriffe und gelenkops werden nur aus gewinngründen gemacht. jede überflüssige narkose kann aber das spätere demenzrisiko deutlich erhöhen. es geht nicht nur um geld. ;137;35;18
2019-11-19;die abstandsregel von altmaier ist der gnadenschuß für die windkraft. wenn man in der stadt lebt werden vom lärm und den emissionen schon die kinder krank gemacht. dagegen hat altmaier nichts. es macht keinen sinn 5 häuser vor minimalen lärm zu schützen ;309;32;71
2019-11-19;als arzt und politiker sage ich es ist ein skandal daß wir noch immer nicht tabakwerbung ganz verbieten. wir lassen damit unsere eigenen kinder im stich. cdu politiker rauchen zwar fast alle nicht. aber viele von ihnen verkaufen lobbygruppen ihre moral ;876;91;89
2019-11-19;diese klare aussage hat mich zwar jetzt überrascht. es wäre besser gewesen man hätte das früher gehört. aber trotzdem ist es jetzt gut daß sich jeder zumindest in dieser frage klar entscheiden kann. jedes mitglied sollte unbedingt an der wahl teilnehmen. es geht um spd zukunft ;54;2;8
2019-11-18;die grünen dienen sich der union durch intelligentes sprechen mit wenig inhalt an. es würde aber weder eine soziale noch eine ökologische wende mit schwarzgrün kommen. das zeigen die so regierten bundesländer. ein linksgrünes projekt braucht deutschland ;260;23;203
2019-11-18;nonstop diskutieren wir umweltschutz. nonstop steigen flugverkehr suv zulassungen verpackungsmüll. windräder werden weggeklagt. die heimliche wahrheit wird von uns politikern aus angst vor der afd verschwiegen ohne konkrete verbote geht es nicht weiter ;2328;410;384
2019-11-17;die zunehmenden lieferengpässe bei medikamenten sind nur vermeidbar wenn wichtige wirkstoffe wieder in deutschland produziert werden und die firmen die den zuschlag bei ausschreibungen bekommen liefergarantien abgeben. hier muss gewinnmaximierung enden ;429;80;37
