Datum;Text;likes;retweets;replys;Uhrzeit des Tweets;Wochentag
2020-01-08;die csu macht auch rentenvorschläge. sowohl das spekulieren mit bauland als auch die sinkende rente sind echte, seit jahren diskutierte noch immer ungelöste probleme. @nowabofm vorschläge würden beide wirken. es darf in groko keine denkverbote geben, die bevölkerung resigniert https://t.co/b8jzn21fmq;165;20;30;09:33:40;Mittwoch
2020-01-07;der vorschlag von borjans ist richtig. das rentensystem bevorzugt gutverdiener. wegen hoher lebenserwartung lohnt sich die rente für sie. geringverdiener mit geringer lebenserwartung zahlen drauf. auch beamte und politiker sollten aber einbezogen werden. https://t.co/baoqwpglrx;756;95;282;17:35:11;Dienstag
2020-01-07;das zeigt nur, was möglich wäre, wenn wir den ausbau von windkraft und solarenergie nicht wieder abwürgen würden. machen wir uns nichts vor. vom gesamt-energieverbrauch, also nicht nur strom, ist bisher nur etwa 18% erneuerbar. der weg beginnt gerade erst. alles wird sich ändern https://t.co/spfg9wtezg;241;38;40;13:27:12;Dienstag
2020-01-06;bei allem respekt. das sind doch alles nur schlagworte. schaumschlägerei, abstrakt, den gegner herabwürdigend. ich glaube dass dieser stil out ist. die radikalen menschen wollen leider harte hetze ala afd. die vernünftigen wollen konkrete vorschläge. die fdp ist aus der zeit raus https://t.co/vmaoueyo2r;677;37;103;20:47:49;Montag
2020-01-06;ich bin überzeugt, dass die hasssprache der afd und ihre wiederbelebung der nazis in der deutschen politik die welle der morddrohungen losgetreten hat. die sozialen medien müssen zur identifizierung der täter bei hoher strafe verpflichtet werden. demokratie    muss sich wehren https://t.co/a4mkrdcctd;1837;201;298;00:24:55;Montag
2020-01-05;branchenblatt immobilienwirtschaft beschreibt, dass 65.000 wohnungen in berlin genehmigt sind aber nicht gebaut werden. mehr profit, das bauland liegen zu lassen und später unbebaut weiterzuverkaufen. so oft wie geht. das muss spd grundsteuerreform beenden https://t.co/otvexx2yov;128;20;53;10:56:33;Sonntag
2020-01-04;diese interessante studie zeigt, dass 10-12 j alte kinder, denen man gezielt fernsehsendungen zum gesunden kochen für kinder gezeigt hat, sich auch längerfristig gesünder ernähren. das könnte auch ein simpler ansatz in den schulen sein.  https://t.co/8fvagfuufw;300;38;55;22:20:52;Samstag
2020-01-04;(2) wenn wir den pflegenotstand noch abwenden wollen müssen rückkehrer in den beruf gefunden werden. das geht nur mit der 35 stunden woche bei besseren löhnen. trotzdem werden bei angemessener pflege nicht mehr alle krankenhäuser am netz bleiben. land krankenhäuser haben vorrang;90;5;41;21:15:26;Samstag
2020-01-04;zur wahrheit gehört auch: die beschlossenen gesetze wurden nach jahrelangen verhandlungen gegen union und arbeitgeber im koa vertrag von der spd durchgesetzt. spahn setzt sie sauber um. aber sie kommen 10 jahre zu spät. jetzt fehlen die berufsanfänger (1) https://t.co/6dvjr5rgpw;70;4;13;21:10:29;Samstag
2020-01-03;klar. die grünen wollen sich bei der flüchtlingspolitik eine reine weste erhalten. eine extrem heuchlerische haltung. https://t.co/hkdor5so2b;40;6;26;17:20:58;Freitag
2020-01-03;übersetzt heißt der artikel: die grünen dürfen für die jungen die umwelt retten, die schwarzen dürfen für die alten alle flüchtlinge wegschicken. das wollen viele auch bei uns, es soll vorbild für deutschland werden. der deal ist unethisch und instabil https://t.co/osxiv6yu6y;277;37;91;16:46:37;Freitag
2020-01-03;bei aller berechtigten kritik an merkel: daß menschen, die sich so öffentlich äußern, im bundestag sitzen, ist eine schande für das ganze land. eines bundestagsabgeordneten ist das nicht würdig. https://t.co/7agdf9o0qv;853;65;118;11:24:01;Freitag
2020-01-03;auch im spiegel, hier die morgenlage, glaubt man, schwarz-grün sei besser als rot-grün, das “dämpfe konflikte“. wie naiv kann man denn sein? es gäbe minimale kompromisse bei umweltthemen, keiner riskiert seine stammwähler, sozialpolitisch stillstand. natürlich profitierte die afd https://t.co/71vhvqji7y;70;6;34;10:58:13;Freitag
2020-01-02;die bgh entscheidung unterstützt alle frauen mit kinderwunsch. sie ist daher zu begrüßen. wenn frauen die risiken und chancen kennen sollte ihnen die späte künstliche befruchtung nicht wegrationiert werden. der kinderwunsch muß respektiert werden. https://t.co/sohthb6bhr;38;4;13;18:45:38;Donnerstag
2020-01-02;die freiheit der afd besteht darin, die umwelt für immer zerstören zu dürfen, rücksichtslos zu rasen, ausländern alles in die schuhe zu schieben, rassismus zu praktizieren und mit polemik sachargumente zu kontern. daher sind alle anderen bundestagsparteien, sehr gerne, afd gegner https://t.co/mqjsit9cpw;3571;409;516;13:34:22;Donnerstag
2020-01-02;1/3 der über 65 j alten krankenhauspatienten haben demenz oder vorstufe. krankenhausaufenthalte, besonders narkosen, verschlechtern die gehirnleistung oft dauerhaft. wir müssen ältere weniger oft operieren und durch demenzbegleiter unterstützen, dies entlastet auch pflegekräfte https://t.co/cwdtaxctva;117;6;33;13:18:16;Donnerstag
2020-01-02;"""windbürgergeld"", mit dem man die zustimmung zu neuen windanlagen kauft, ist die pragmatische lösung für schnellere energiewende. wir können uns weder stillstand noch lange ideologische debatten leisten. es ist schade, aber der idealismus reicht nicht aus https://t.co/xp2grk5p56";429;55;504;11:46:59;Donnerstag
2020-01-01;wenn selbst verheerende feuer und unlöschbare brände die kohleindustrie  weder in australien noch sonstwo reduzieren zeigt das tatsächlich, wie ernst die lage ist. nur protest und klare wahlergebnisse können helfen. auch sollten viele junge aktivisten den politikberuf anstreben https://t.co/v8io6hdgj2;386;32;68;20:23:08;Mittwoch
2020-01-01;esken/nowabo fordern nur, daß wir für das land mit großer rendite in bildung und infrastruktur investieren statt auf substanz zu leben und maximal zu konsumieren. wenn kommunen 10 jahre gelder haben, stellen sie auch planer und entwickler dauerhaft ein https://t.co/kroljiwttv;222;26;27;17:27:14;Mittwoch
2019-12-31;ich wünsche allen followers glückliche und gesunde 20er jahre. wie bei jedem jahreswechsel: ich wünsche es allen, auch denen, die mir politisch in keiner weise zustimmen. wir sind eine gemeinde, jeder will die zukunft besser machen. besondere wünsche an die einsamen und kranken;698;26;54;20:27:12;Dienstag
2019-12-31;"fratzscher hat recht: ""kein anderes industrieland besteuert arbeit so stark und vermögen so gering, wie deutschland"". dazu hat auch die schröder spd beigetragen. wir müssen das korrigieren. sonst wird die afd das thema mit ausländerhass kombiniert nutzen https://t.co/qjoywahu0p";811;141;178;13:36:30;Dienstag
2019-12-31;kretschmann ist gegen rot-grün im bund. er ignoriert, daß sich mit seinem lieblingsbündnis schwarz-grün weder klimaschutz noch gerechtigkeit durchsetzen lassen. auch er hat ja bisher nichts nennenswertes erreicht. der stillstand ginge weiter in grün.  https://t.co/pj5vd05ans;622;80;162;11:53:50;Dienstag
2019-12-30;ein hausarztmodell würde zahlreiche überflüssige facharztbesuche vermeiden. damit könnten notwendige facharztpatienten besser behandelt werden. der kommende ärztemangel lässt kaum eine andere wahl. das system muss aber auch für privatversicherte gelten   https://t.co/tzd3tztjfc;82;4;77;22:06:41;Montag
2019-12-30;manfred stolpe war ein politiker mit charakter, idealen, sachkenntnis und großem fleiß. die spd verdankt ihm viel, wie auch das ganze land. leute wie er werden seltener in der politik. das ist kein vorteil für unsere zukunft. https://t.co/aoi1fbjvbp;210;23;49;13:49:16;Montag
2019-12-29;kramp-karrenbauer überschreitet eine gefährliche rechtspopulistische grenze da sie kriegseinsätze in der sahel-zone mit der angst vor flüchtlingswellen kombiniert. das ist bereits sehr in der nähe der denkweise der afd und auch falsch. krieg bringt flucht https://t.co/4qxwykzmv3;515;79;112;14:05:49;Sonntag
2019-12-28;auch heute weiß merkel natürlich, daß ein tempolimit richtig wäre. aber genau wie damals kann sie sich auch heute nicht durchsetzen gegen ignorante cdu männer. der unterschied ist der: heute fordert sie nichts mehr sondern wartet ab, was passiert. so kam der umwelt stillstand https://t.co/c8raabuyqp;729;87;88;09:32:19;Samstag
2019-12-27;wenn wir die sicherheitsprobleme bei der  e-patientenakte nicht lösen wird das projekt an der plötzlichen eile scheitern. besser ist, 1 jahr später zu starten als das vertrauen für immer zu verlieren. das projekt muss nicht zum wahlkampf pünktlich starten https://t.co/oocpva5owc;158;18;31;23:49:37;Freitag
2019-12-27;das sollten wir im bundestag für das nächste jahr aufgreifen. ein böllerverbot schützt menschen vor feinstaub, tiere vor panikattacken und die umwelt vor co2. https://t.co/sfizgi6ith;2047;145;496;13:38:11;Freitag
2019-12-27;wir müssen in der spd im neuen jahr alle solidarischer miteinander umgehen. öffentliche kritik von parteikollegen ist nicht sozialdemokratisch und macht uns alle kleiner. das gilt auch für ex-vorsitzende. presse und die politischen gegner genießen es mit billiger schadenfreude https://t.co/odfrm7oczz;148;7;34;13:33:50;Freitag
2019-12-27;es darf und wird keine wahlrechtsreform geben, die einseitig die union begünstigt. jede partei muss prozentual so viele abgeordnete haben wie stimmen. daher muss auch die zahl der wahlkreise sinken. alles andere ist verhandelbar. keine weitere trickserei https://t.co/tnyqokgjr8;308;30;43;13:15:48;Freitag
2019-12-26;der feinstaub der silvesternacht bleibt leider für monate im körper. leider lagert er sich auch im gehirn ab. daher sollten sich menschen mit risikofaktoren das feuerwerk draußen sparen. es wird zeit, daß wir alternativen zu diesem ritual finden. https://t.co/lccf4s8eyt;1287;173;529;22:13:01;Donnerstag
2019-12-26;tempo 130 hat nur vorteile: weniger co2, weniger verkehrstote, kleinere autos mit grundsätzlich geringerem verbrauch werden beliebter, weniger feinstaubtote, weniger stau durch gefährliches bremsen. freiheit zu rasen und andere zu gefährden ist verzichtbar https://t.co/urp6534wks;3828;418;448;22:04:41;Donnerstag
2019-12-24;ich wünsche allen follower eine frohes weihnachtsfest, egal ob und woran sie glauben und mit wem sie es verbringen. ausdrücklich schließe ich auch alle ein, mit denen ich politisch nicht übereinstimme. 👍✋🙏;835;27;66;13:37:25;Dienstag
2019-12-24;der wichtigste schritt für kindergesundheit ist eine wirksame zuckersteuer für kinderlebensmittel. auch sollte werbung, die sich direkt an die kinder wendet, zumindest stark eingeschränkt werden. kindern entstehen sonst lebenslange schäden  https://t.co/2pdqnskaz6;651;78;145;10:44:47;Dienstag
2019-12-23;innenminister reul ist ein mann markiger worte, der nach jedem versagen in seiner verantwortung neue gesetze zur überwachung der bürger fordert. das macht auch seehofer. dann folgt immer sofort eine hitzige reflexdebatte. perfekte  ablenkung, geht immer https://t.co/lmaidpoly7;57;12;19;16:16:29;Montag
2019-12-23;seehofer sagt im klartext: wenn wir den kindern helfen oder andere kinder in seenot retten kommen noch mehr. nach der logik dürfte man auch nicht in griechenland helfen. je grauenvoller die lager, desto besser besser die abschreckung. frohe weihnachten https://t.co/npjup69fem;1946;312;241;15:36:15;Montag
2019-12-23;lieber matthias berninger, wieso soll eine glyphosat-sojabohnen plantage auf abgeholztem regenwald zur fleischherstellung für europa gut für das klima sein? selbst dann, übrigens, wäre die krebsgefahr es nicht wert. am argument muss noch gearbeitet werden https://t.co/lyofyovnil;165;13;24;14:11:27;Montag
2019-12-23;ohne vermögenssteuer kann die spd nicht im ansatz glaubhaft über eine unternehmenssteuerreform reden. öffentliche investitionen in bildung, energiewende und öpnv sind wichtiger als die luxuskäufe der vermögenden, auch wenn beides arbeitsplätze schafft  https://t.co/liwlx1hags;147;17;49;11:52:42;Montag
2019-12-22;seit 10 jahren explodiert die zahl der studien zu genen und krankheiten. ein hype? in bisher größter gesamtauswertung zeigt sich ein ernüchterndes bild: meist wird die krankheit nur zu 2-10% durch gene bestimmt. umwelt und vorbeugung sind viel wichtiger https://t.co/53hgkw2dgp;87;17;15;22:55:13;Sonntag
2019-12-22;wohlhabende baby-boomer werden den kindern drei hypotheken hinterlassen: ihre hohen renten und gesundheitskosten, die kosten des klimawandels, eine kaputte infrastruktur. ihnen ist das egal da sie den eigenen kindern hohes erbe von gesparten steuern lassen https://t.co/zqevnvtxy8;539;131;335;16:55:58;Sonntag
2019-12-22;wenn sie die größten folgen des klimawandels unseren kindern lassen wollen, hetze und lüge in der politik nicht verurteilen, eine mitleidslose flüchtlingspolitik mit toten kindern im mittelmeer zur not akzeptieren, dann sollten sie jetzt der afd ihr geld spenden. aber nur dann https://t.co/vuwbuxrh5q;1690;210;332;09:31:47;Sonntag
2019-12-22;ich stimme zu. wir dürfen nicht aus angst vor der afd kleine kinder im stich lassen. sie werden für ihr ganzes leben darunter leiden müssen. https://t.co/udteh3djhi;1014;75;172;00:44:55;Sonntag
2019-12-21;die union will durch überhangmandate einen mandatsvorteil gegen alle anderen parteien. damit stünde sie besser als heute. alle anderen hätten nachteile. so lange sie von der frechen ungerechten position nicht abrückt wird es keine wahlrechtsreform geben.   https://t.co/6voseynzga;101;10;30;12:59:20;Samstag
2019-12-21;da stimme ich zu. es ist ein verbrechen. https://t.co/c4hexqyc4m;39;3;2;12:49:09;Samstag
2019-12-21;olaf scholz vorschlag wäre die kurzfristig sinnvollste investition in deutschland überhaupt. arme kommunen sitzen in der schuldenfalle. banken rettete man, sie nicht. aber reiche kommunen sind zu egoistisch, sie machen nur mit, wenn es ablaß für sie gibt https://t.co/9bd3k8ctrj;224;37;42;10:02:48;Samstag
2019-12-21;@c_lindner polemik gegen @kuehnikev zieht bei jungen leuten nicht, alter stil. im zuge der digitalwirtschaft ist es eine seriöse überlegung, auch vieler ökonomen, dass arbeitnehmer firmenanteile bekommen. sie machen die firma von ihrer arbeit unabhängig und bekommen dafür anteile https://t.co/8o4j05okv4;17;2;8;09:49:51;Samstag
2019-12-20;einklagbare ziele wären auch in deutschland die beste lösung. klimaschutz muss aus dem parteienstreit heraus, weil der streit sonst die demokratie selbst gefährden könnte. daher sollte klimaschutz ein staatsziel in der verfassung werden. politik entscheidet dann nur umsetzungwege https://t.co/qnegghjyva;198;20;48;19:37:18;Freitag
2019-12-20;in leverkusen will scheuer einen a1 tunnel ablehnen obwohl die bürger im feinstaub durch drei autobahnen, güterbahnlinien, den rhein- und flugverkehr durch feinstaub krank werden. in bayern wäre das nicht denkbar gewesen. laschet deckt das auch noch voll https://t.co/tcauj6y2ze;224;52;39;17:30:39;Freitag
2019-12-19;wenn die cdu so dumm wäre, sich wieder für die atomkraft einzusetzten, die ohne endlager, unversicherbar und abhängig von staatssubventionen nicht mehr vermittelbar ist, wäre das perfekter wahlkampf für die grünen. https://t.co/mnkmyavawt;91;6;40;16:15:36;Donnerstag
